sa2_code_2021,Private 4 profit%,Fee per hr,Fee growth%,% fee above cap,Low quality%,On track%,Prenatal visits%,Low b/weight%,Age4 enr%,Reg/remote%,Indig%,SEIFA %,cluster
121031412,50,14.19,3.46529144514868,85.9649122807018,0,62.6,98.3,3.7,70.87378640776699,0,0.4153686396677051,1,1
121041413,66.67,15.17,3.30447693580932,97.4358974358975,0,70.1,96.6,6.9,89.83957219251337,0,0.47095761381475665,0.99,1
121041414,55.56,15.17,3.30447693580932,97.4358974358975,0,67.69999999999999,96.6,6.9,98.69281045751634,0,0.5159071367153912,0.99,1
121041416,50,15.17,3.30447693580932,97.4358974358975,0,58.8,96.6,6.9,107.9646017699115,0,0.3546099290780142,0.98,1
121041417,41.67,15.17,3.30447693580932,97.4358974358975,0,63.4,96.6,6.9,71.42857142857143,0,0.5033557046979865,1,1
122011418,73.33,14.24,0.45725515429963,95.4545454545455,0,58.3,98.6,3.8,86.59420289855072,0,0.8996539792387545,1,1
122011419,77.78,14.24,0.45725515429963,95.4545454545455,0,62.1,98.6,3.8,82.89473684210526,0,0.20632737276478677,0.98,1
122021420,42.86,12.8,7.11528746467101,55,0,83.80000000000001,96.9,6.9,90.06622516556291,0,1.6058394160583942,0.95,1
122021421,66.67,12.8,7.11528746467101,55,0,68.59999999999998,96.9,6.9,98.26086956521739,100,1.060070671378092,0.95,1
122021422,66.67,12.8,7.11528746467101,55,0,50.8,96.9,6.9,86.33093525179856,0,1.0376134889753563,0.96,1
122031424,66.67,12.26,4.38023968917155,44.1176470588235,0,63.6,97.6,4.7,83.85416666666666,0,1.9138755980861244,0.81,1
122031425,100,12.26,4.38023968917155,44.1176470588235,0,63.3,97.6,4.7,82.92682926829268,0,0.859106529209622,0.89,1
122031427,42.86,12.26,4.38023968917155,44.1176470588235,0,65.7,97.6,4.7,87.03703703703704,0,1.257861635220126,0.96,1
122031429,85.71,12.26,4.38023968917155,44.1176470588235,0,64.5,97.6,4.7,94.73684210526315,0,0.6426735218508998,0.96,1
122031430,71.43,12.26,4.38023968917155,44.1176470588235,0,60.2,97.6,4.7,95.94594594594594,0,0.7246376811594203,0.93,1
122031432,50,12.26,4.38023968917155,44.1176470588235,16.666666666666664,80,97.6,4.7,105.88235294117648,0,0,0.95,1
123011433,85.71,10.54,5.70796259330295,2.63157894736842,28.57142857142857,72,88.9,4.7,94.77124183006535,0,6.375838926174497,0.7,3
123021436,45.45,10.14,6.11657600136764,3.48837209302326,0,47,93.3,6.6,79.4478527607362,0,12.060828526481384,0.12,3
123021437,66.67,10.14,6.11657600136764,3.48837209302326,6.666666666666667,47.5,93.3,6.6,71.9869706840391,0,6.062231759656652,0.34,3
123021438,54.55,10.14,6.11657600136764,3.48837209302326,18.181818181818183,50.3,93.3,6.6,77.28813559322035,0,7.409502262443439,0.22,3
123021441,90,10.14,6.11657600136764,3.48837209302326,10,49.1,93.3,6.6,68.80341880341881,0,8.040201005025125,0.34,3
123021443,69.23,10.14,6.11657600136764,3.48837209302326,15.384615384615385,48.20000000000001,93.3,6.6,70.09966777408638,0,4.302832244008715,0.3,3
123021444,87.5,10.14,6.11657600136764,3.48837209302326,12.5,42.10000000000001,93.3,6.6,73.2824427480916,0,10.347003154574134,0.3,3
124011449,0,10.54,3.91959475826765,8.69565217391305,0,43.10000000000001,97.8,5.6,106.81818181818181,100,4.8582995951417,0.49,2
124011450,50,10.54,3.91959475826765,8.69565217391305,10,71.7,97.8,5.6,87.96992481203007,0,3.3595425303788424,0.85,3
124011452,57.14,10.54,3.91959475826765,8.69565217391305,42.857142857142854,55.7,97.8,5.6,85.29411764705883,0,7.508532423208192,0.46,3
124011453,40,10.54,3.91959475826765,8.69565217391305,0,51.3,97.8,5.6,83.62068965517241,0,7.242339832869081,0.62,3
124011454,40,10.54,3.91959475826765,8.69565217391305,10,59.8,97.8,5.6,88.4,0,4.6416382252559725,0.77,3
124011455,0,10.54,3.91959475826765,8.69565217391305,0,40,97.8,5.6,89.1891891891892,0,3.926701570680628,0.64,3
124031457,37.5,10.64,4.79165267632091,3.6144578313253,0,55.1,96.1,6.6,78.63247863247864,0,12.926652142338416,0.38,3
124031459,71.43,10.64,4.79165267632091,3.6144578313253,14.285714285714285,64,96.1,6.6,102.63157894736842,0,6.951871657754011,0.65,3
124031460,88.89,10.64,4.79165267632091,3.6144578313253,11.11111111111111,63.1,96.1,6.6,89.1025641025641,0,6.908874329958309,0.76,3
124031461,62.5,10.64,4.79165267632091,3.6144578313253,25,47.60000000000001,96.1,6.6,90.990990990991,0,9.36532507739938,0.44,3
124031462,62.5,10.64,4.79165267632091,3.6144578313253,12.5,46.60000000000001,96.1,6.6,81.21951219512195,0,7.422512234910278,0.32,3
124031463,80,10.64,4.79165267632091,3.6144578313253,0,64.2,96.1,6.6,74.45652173913044,0,5.017605633802817,0.82,3
124031464,90,10.64,4.79165267632091,3.6144578313253,15,41,96.1,6.6,81.31313131313132,0,11.88118811881188,0.19,3
124031465,50,10.64,4.79165267632091,3.6144578313253,0,75.4,96.1,6.6,96.55172413793103,100,7.317073170731707,0.6,3
125011582,33.33,11.71,5.72757475986438,30.3030303030303,0,54.6,96.1,6.1,71.72995780590718,0,0.4078857919782461,0.14,3
125011583,83.33,11.71,5.72757475986438,30.3030303030303,66.66666666666666,62,96.1,6.1,60.150375939849624,0,0,0.09,3
125011584,100,11.71,5.72757475986438,30.3030303030303,0,50,96.1,6.1,68.75,0,0.9067357512953368,0.2,3
125011585,50,11.71,5.72757475986438,30.3030303030303,0,50.5,96.1,6.1,69.0721649484536,0,0,0.26,3
125011586,75,11.71,5.72757475986438,30.3030303030303,12.5,55.3,96.1,6.1,74.56140350877193,0,0.7109004739336493,0.56,3
125011587,100,11.71,5.72757475986438,30.3030303030303,0,58.3,96.1,6.1,76.59574468085107,0,0.84985835694051,0.24,3
125021477,61.11,11.84,4.68276748394146,27.5862068965517,11.11111111111111,59.20000000000001,96.8,4.7,91.46341463414635,0,1.9397651863195504,0.64,3
125021478,75,11.84,4.68276748394146,27.5862068965517,12.5,50.5,96.8,4.7,86.1788617886179,0,1.4481094127111829,0.68,3
125031479,73.33,10.48,4.49694306250347,3.33333333333333,13.333333333333334,48.20000000000001,94.8,6.6,71.63636363636363,0,0.8695652173913043,0.15,3
125031480,62.5,10.48,4.49694306250347,3.33333333333333,0,37.1,94.8,6.6,75,0,0.7569386038687973,0.05,3
125031481,73.33,10.48,4.49694306250347,3.33333333333333,13.333333333333334,46.400000000000006,94.8,6.6,70.84745762711864,0,1.0735373054213635,0.23,3
125031483,100,10.48,4.49694306250347,3.33333333333333,7.142857142857142,39.7,94.8,6.6,60.204081632653065,0,1.058201058201058,0.1,3
125031484,75,10.48,4.49694306250347,3.33333333333333,25,42.40000000000001,94.8,6.6,66.92708333333334,0,1.4671083767155704,0.21,3
125041489,92.86,10.82,3.64911980277381,15.4761904761905,14.285714285714285,56.39999999999999,96.6,6.6,79.35943060498221,0,1.0084033613445378,0.64,3
125041490,40,10.82,3.64911980277381,15.4761904761905,0,60,96.6,6.6,93.44262295081968,0,0.7326007326007326,0.94,3
125041491,54.55,10.82,3.64911980277381,15.4761904761905,0,56.70000000000002,96.6,6.6,83.22368421052632,0,0.8407777193904361,0.78,3
125041493,95.24,10.82,3.64911980277381,15.4761904761905,23.809523809523807,50,96.6,6.6,83.74558303886926,0,2.6691495965238983,0.64,3
125041494,75,10.82,3.64911980277381,15.4761904761905,25,67.29999999999998,96.6,6.6,90.05847953216374,0,1.1547344110854505,0.89,3
125041588,66.67,10.82,3.64911980277381,15.4761904761905,0,46.900000000000006,96.6,6.6,80.1762114537445,0,0.9847806624888094,0.54,3
125041589,53.33,10.82,3.64911980277381,15.4761904761905,6.666666666666667,64.3,96.6,6.6,75.57003257328991,0,0.6545820745216516,0.59,3
126011496,73.33,12.75,4.63035627623091,65,6.666666666666667,65.99999999999999,98.3,7.7,98.31223628691983,0,0.6415396952686447,0.98,1
126021498,62.5,12.96,4.43103255924498,68.1159420289855,0,76.7,98.4,5.2,92.6829268292683,0,0.5005005005005005,0.92,1
126021499,75,12.96,4.43103255924498,68.1159420289855,0,69.4,98.4,5.2,79.24528301886792,0,0,0.98,1
126021500,76.47,12.96,4.43103255924498,68.1159420289855,0,59,98.4,5.2,84.16666666666667,0,0.1971090670170828,0.84,1
126021501,71.43,12.96,4.43103255924498,68.1159420289855,0,54.1,98.4,5.2,90.0523560209424,0,0.8310249307479225,0.89,1
126021503,75,12.96,4.43103255924498,68.1159420289855,8.333333333333332,58.5,98.4,5.2,81.67938931297711,0,0.759144237405107,0.81,1
126021590,100,12.96,4.43103255924498,68.1159420289855,0,71.4,98.4,5.2,77.77777777777779,0,0,0.97,1
127011504,71.43,10.5,6.11487650483457,3.2258064516129,14.285714285714285,44,92.1,5.7,71.67832167832168,0,7.416563658838071,0.02,3
127011505,91.67,10.5,6.11487650483457,3.2258064516129,33.33333333333333,56.89999999999999,92.1,5.7,79.88505747126436,0,3.307888040712468,0.41,3
127011593,66.67,10.5,6.11487650483457,3.2258064516129,33.33333333333333,35.8,92.1,5.7,68.11594202898551,0,0.8450704225352111,0.72,3
127011594,88.89,10.5,6.11487650483457,3.2258064516129,33.33333333333333,52.900000000000006,92.1,5.7,69.6774193548387,0,1.2127894156560088,0.3,3
127011595,66.67,10.5,6.11487650483457,3.2258064516129,16.666666666666664,52.900000000000006,92.1,5.7,70.6896551724138,0,1.3658536585365857,0.5,3
127011596,80,10.5,6.11487650483457,3.2258064516129,0,56.89999999999999,92.1,5.7,78.53881278538812,0,1.372369624885636,0.63,3
127011597,100,10.5,6.11487650483457,3.2258064516129,0,58.4,92.1,5.7,77.16262975778547,0,1.2492192379762648,0.76,3
127021509,62.5,10.43,5.66471933505623,9.45945945945946,0,53.2,93,6.8,77.83505154639175,0,1.975540921919097,0.15,3
127021510,71.43,10.43,5.66471933505623,9.45945945945946,0,43.10000000000001,93,6.8,68.24644549763033,0,0.7832898172323759,0.46,3
127021511,71.43,10.43,5.66471933505623,9.45945945945946,42.857142857142854,40.2,93,6.8,77.31481481481481,0,0.9202453987730062,0.03,3
127021512,90,10.43,5.66471933505623,9.45945945945946,30,46.400000000000006,93,6.8,75.70093457943925,0,1.7350157728706623,0.07,3
127021513,58.33,10.43,5.66471933505623,9.45945945945946,25,44.2,93,6.8,85.58558558558559,0,1.488095238095238,0.05,3
127021514,100,10.43,5.66471933505623,9.45945945945946,0,42.70000000000001,93,6.8,79.54545454545455,0,0.7621951219512195,0.37,3
127021515,71.43,10.43,5.66471933505623,9.45945945945946,42.857142857142854,43.900000000000006,93,6.8,69.10112359550563,0,1.5287769784172662,0.03,3
127021516,50,10.43,5.66471933505623,9.45945945945946,0,50.2,93,6.8,68.21428571428572,0,0.8831521739130435,0.1,3
127021517,50,10.43,5.66471933505623,9.45945945945946,33.33333333333333,47.5,93,6.8,69,0,0.7619047619047619,0.25,3
127021518,100,10.43,5.66471933505623,9.45945945945946,0,63.4,93,6.8,69.04761904761905,0,3.1818181818181817,0.64,3
127021519,66.67,10.43,5.66471933505623,9.45945945945946,16.666666666666664,45.5,93,6.8,81.19658119658119,0,2.0848310567936736,0.16,3
127021520,33.33,10.43,5.66471933505623,9.45945945945946,0,63.4,93,6.8,92.96875,0,0,0.26,3
127031522,77.78,10.18,3.75541386089544,3.125,0,47.900000000000006,92.7,6.3,72.38493723849372,0,1.2829650748396295,0.48,3
127031523,100,10.18,3.75541386089544,3.125,0,50.6,92.7,6.3,86.27450980392157,0,1.4713896457765667,0.71,3
127031524,53.85,10.18,3.75541386089544,3.125,7.6923076923076925,51.8,92.7,6.3,90.78498293515358,0,2.685714285714286,0.81,3
127031599,87.5,10.18,3.75541386089544,3.125,25,38.4,92.7,6.3,82.02247191011236,0,5.151267375306623,0.04,3
127031601,0,10.18,3.75541386089544,3.125,0,40.60000000000001,92.7,6.3,62.96296296296296,0,2.5096525096525095,0.05,2
128011529,75,11.49,4.12691744542622,17.741935483871,8.333333333333332,69.7,96.7,4.7,88,0,1.1337868480725624,0.89,3
128011530,93.75,11.49,4.12691744542622,17.741935483871,18.75,64.2,96.7,4.7,87.82608695652175,0,2.271163110805231,0.73,3
128011531,91.67,11.49,4.12691744542622,17.741935483871,8.333333333333332,63,96.7,4.7,91.81286549707602,0,2.956705385427666,0.8,3
128011602,63.64,11.49,4.12691744542622,17.741935483871,0,64.4,96.7,4.7,85.87570621468926,0,2.588686481303931,0.68,3
128011603,100,11.49,4.12691744542622,17.741935483871,22.22222222222222,54.2,96.7,4.7,96.42857142857143,0,1.4895729890764648,0.93,3
128011604,37.5,11.49,4.12691744542622,17.741935483871,12.5,65.4,96.7,4.7,101.01522842639594,0,2.783576896311761,0.83,3
128011605,100,11.49,4.12691744542622,17.741935483871,0,40,96.7,4.7,77.77777777777779,0,4.310344827586207,1,3
128011606,100,11.49,4.12691744542622,17.741935483871,0,68.09999999999998,96.7,4.7,94.1747572815534,0,2.2608695652173916,0.95,3
128021533,50,10.67,4.24878610651875,3.17460317460318,0,72,96.9,4.4,80,100,2.6030368763557483,0.78,3
128021534,66.67,10.67,4.24878610651875,3.17460317460318,0,48.70000000000001,96.9,4.4,83.84615384615385,0,2.19435736677116,0.93,3
128021535,75,10.67,4.24878610651875,3.17460317460318,6.25,69.49999999999999,96.9,4.4,91.91489361702128,0,2.086230876216968,0.89,3
128021536,57.14,10.67,4.24878610651875,3.17460317460318,7.142857142857142,59.5,96.9,4.4,91.50326797385621,0,2.079510703363914,0.92,3
128021538,70.59,10.67,4.24878610651875,3.17460317460318,0,49.400000000000006,96.9,4.4,87.76978417266187,0,1.7035775127768311,0.74,3
128021607,75,10.67,4.24878610651875,3.17460317460318,0,61,96.9,4.4,90.87301587301587,0,3.104693140794224,0.81,3
128021608,66.67,10.67,4.24878610651875,3.17460317460318,0,61.1,96.9,4.4,83.16831683168317,0,3.511705685618729,0.88,3
128021609,50,10.67,4.24878610651875,3.17460317460318,0,58.099999999999994,96.9,4.4,97.5609756097561,0,3.4482758620689653,0.95,3
201011001,50,11.12,4.00624370798544,14.2857142857143,50,64.8,98.1,8.3,83.3976833976834,100,2.313284864507601,0.62,3
201011002,10,11.12,4.00624370798544,14.2857142857143,10,57.8,98.1,8.3,76.36363636363637,100,2.027027027027027,0.66,2
201011005,20,11.12,4.00624370798544,14.2857142857143,40,62,98.1,8.3,95,100,2.643171806167401,0.73,2
201011006,66.67,11.12,4.00624370798544,14.2857142857143,0,34.8,98.1,8.3,95.0920245398773,100,4.938271604938271,0.26,2
201011007,0,11.12,4.00624370798544,14.2857142857143,0,55.8,98.1,8.3,74.57627118644068,100,2.564102564102564,0.57,2
201011008,25,11.12,4.00624370798544,14.2857142857143,12.5,52.2,98.1,8.3,85.48387096774194,100,6.962025316455696,0.09,2
202011018,22.22,11.05,5.14756263588696,3.84615384615385,11.11111111111111,40.50000000000001,95.9,6,73.8255033557047,100,7.7577045696068,0.16,2
202011019,33.33,11.05,5.14756263588696,3.84615384615385,0,34.1,95.9,6,96.05263157894737,100,6.134969325153374,0.07,2
202011020,25,11.05,5.14756263588696,3.84615384615385,0,50,95.9,6,87.5,100,2.560819462227913,0.45,2
202011021,20,11.05,5.14756263588696,3.84615384615385,0,47.3,95.9,6,82.2429906542056,100,3.270223752151463,0.44,2
202011022,37.5,11.05,5.14756263588696,3.84615384615385,0,55.39999999999999,95.9,6,91.43968871595331,100,5.680224403927069,0.19,2
202011023,66.67,11.05,5.14756263588696,3.84615384615385,0,76.7,95.9,6,75.64102564102564,100,1.8947368421052633,0.66,3
202011024,40,11.05,5.14756263588696,3.84615384615385,0,67.29999999999998,95.9,6,85.54216867469879,100,1.9450800915331807,0.77,3
202011025,62.5,11.05,5.14756263588696,3.84615384615385,12.5,58.70000000000001,95.9,6,80.5668016194332,100,4.718945176960444,0.4,3
202021026,0,11.21,5.82360059308724,22.2222222222222,0,69.9,90.7,5.1,85.39325842696628,100,3.2758620689655173,0.65,2
202021027,40,11.21,5.82360059308724,22.2222222222222,0,54.50000000000001,90.7,5.1,73.62637362637363,100,1.675041876046901,0.39,2
202021028,0,11.21,5.82360059308724,22.2222222222222,0,62,90.7,5.1,96.96969696969697,100,1.8648018648018647,0.46,2
202021029,33.33,11.21,5.82360059308724,22.2222222222222,0,38.8,90.7,5.1,59.45945945945946,100,3.7593984962406015,0.19,2
202021030,33.33,11.21,5.82360059308724,22.2222222222222,0,52,90.7,5.1,84.87394957983193,100,1.729559748427673,0.52,2
202021031,33.33,11.21,5.82360059308724,22.2222222222222,0,47.900000000000006,90.7,5.1,86.81318681318682,100,1.414141414141414,0.77,3
203021037,62.5,11.35,5.51922013411206,10.7142857142857,12.5,67.39999999999999,96.5,6.5,95.05494505494505,0,2.6881720430107525,0.43,3
203021039,28.57,11.35,5.51922013411206,10.7142857142857,0,66.29999999999998,96.5,6.5,107.95454545454545,0,1.9417475728155336,0.52,3
203021040,66.67,11.35,5.51922013411206,10.7142857142857,0,61.4,96.5,6.5,90.20979020979021,0,1.7396520695860829,0.51,3
203021042,25,11.35,5.51922013411206,10.7142857142857,12.5,75.7,96.5,6.5,87.41258741258741,100,0.5194805194805194,0.8,3
203021043,40,11.35,5.51922013411206,10.7142857142857,10,62.3,96.5,6.5,91.869918699187,100,2.5789813023855577,0.52,3
203021044,50,11.35,5.51922013411206,10.7142857142857,0,27.800000000000004,96.5,6.5,90.11627906976744,0,1.9507186858316223,0.46,3
203021045,57.14,11.35,5.51922013411206,10.7142857142857,0,34.6,96.5,6.5,92.91338582677166,0,3.558718861209965,0.09,3
203021046,30,11.35,5.51922013411206,10.7142857142857,0,77.9,96.5,6.5,88.09523809523809,0,1.6793893129770994,0.82,3
203021047,40,11.35,5.51922013411206,10.7142857142857,0,48.3,96.5,6.5,86,0,2.6178010471204187,0.27,3
203031048,28.57,11.28,4.90107818567717,7.14285714285714,14.285714285714285,50.6,95.6,4.7,85.31073446327684,100,2.432179607109448,0.43,3
203031049,0,11.28,4.90107818567717,7.14285714285714,0,82.90000000000002,95.6,4.7,65.21739130434783,100,0,0.71,3
203031051,0,11.28,4.90107818567717,7.14285714285714,0,31.5,95.6,4.7,98,100,3.498542274052478,0.28,2
203031052,50,11.28,4.90107818567717,7.14285714285714,0,68.59999999999998,95.6,4.7,90.625,100,0,0.78,3
203031053,46.15,11.28,4.90107818567717,7.14285714285714,0,74.8,95.6,4.7,75.53516819571865,100,0.4995004995004995,0.84,3
204011054,25,10.07,8.32708371701232,5.88235294117647,0,72.3,90.1,7,94.64285714285714,100,3.0303030303030303,0.31,2
204011055,0,10.07,8.32708371701232,5.88235294117647,0,41.900000000000006,90.1,7,67.6056338028169,100,5.681818181818182,0.3,2
204011056,71.43,10.07,8.32708371701232,5.88235294117647,14.285714285714285,51.4,90.1,7,89.50276243093923,100,5.565862708719852,0.38,2
204011057,25,10.07,8.32708371701232,5.88235294117647,0,73.3,90.1,7,90,100,2.3300970873786406,0.46,2
204011058,0,10.07,8.32708371701232,5.88235294117647,33.33333333333333,59.599999999999994,90.1,7,50.847457627118644,100,3.875968992248062,0.38,2
204011059,0,10.07,8.32708371701232,5.88235294117647,0,46.900000000000006,90.1,7,80.95238095238095,100,8.30860534124629,0.08,2
204011060,0,10.07,8.32708371701232,5.88235294117647,33.33333333333333,35.2,90.1,7,65.45454545454545,100,9.523809523809524,0.61,2
204011062,0,10.07,8.32708371701232,5.88235294117647,0,48.00000000000001,90.1,7,96.96969696969697,100,3.825136612021858,0.37,2
204021063,57.14,10.61,5.29272379888203,14.2857142857143,14.285714285714285,54.2,95,8.5,102.22222222222221,100,4.391891891891892,0.16,2
204021065,50,10.61,5.29272379888203,14.2857142857143,50,48.80000000000001,95,8.5,125,100,3.8135593220338984,0.3,2
204021066,16.67,10.61,5.29272379888203,14.2857142857143,0,52.900000000000006,95,8.5,82.39999999999999,100,4.32,0.24,2
204021067,0,10.61,5.29272379888203,14.2857142857143,0,60.4,95,8.5,89.81481481481481,100,2.4232633279483036,0.56,2
204031068,0,10.88,6.57954733524958,6.66666666666667,0,56.10000000000001,79.1,6,61.702127659574465,100,2.5830258302583027,0.57,2
204031069,0,10.88,6.57954733524958,6.66666666666667,0,67.5,79.1,6,98.83720930232558,100,0.6880733944954129,0.47,2
204031070,0,10.88,6.57954733524958,6.66666666666667,0,62.5,79.1,6,64.1025641025641,100,2.127659574468085,0.42,2
204031071,0,10.88,6.57954733524958,6.66666666666667,0,84.40000000000002,79.1,6,87.5,100,1.82648401826484,0.23,2
204031072,20,10.88,6.57954733524958,6.66666666666667,20,40.50000000000001,79.1,6,78.57142857142857,100,1.7241379310344829,0.4,2
204031073,62.5,10.88,6.57954733524958,6.66666666666667,12.5,59.099999999999994,79.1,6,103.04878048780488,100,8.418131359851989,0.3,2
204031075,50,10.88,6.57954733524958,6.66666666666667,0,66.09999999999998,79.1,6,100,100,1.7595307917888563,0.62,2
206011106,100,12.07,5.31541977444671,39.3939393939394,0,53.1,98,6.8,109.63855421686748,0,0.9025270758122744,0.87,1
206011107,33.33,12.07,5.31541977444671,39.3939393939394,16.666666666666664,71.7,98,6.8,89.68253968253968,0,1.6414141414141417,0.72,1
206011109,42.86,12.07,5.31541977444671,39.3939393939394,0,78.09999999999998,98,6.8,90.81632653061224,0,0.7552870090634441,0.76,1
206021110,50,12.82,4.75862650210743,63.1578947368421,16.666666666666664,46.3,93.7,5.9,90.52631578947368,0,1.4388489208633095,0.87,1
206021112,33.33,12.82,4.75862650210743,63.1578947368421,0,55.60000000000001,93.7,5.9,94.70899470899471,0,1.4592274678111588,0.75,1
206031113,33.33,12.24,4.9751891459773,59.0909090909091,0,70.6,97.8,5.2,96.95431472081218,0,1.2121212121212122,0.68,1
206031115,0,12.24,4.9751891459773,59.0909090909091,0,55.60000000000001,97.8,5.2,95.45454545454545,0,0,0.32,1
206031116,80,12.24,4.9751891459773,59.0909090909091,0,63,97.8,5.2,85.80246913580247,0,0,0.86,1
206041117,25,13.16,5.31181284442823,71.7391304347826,0,37.7,96.1,5.6,90,0,0,0.55,1
206041118,60,13.16,5.31181284442823,71.7391304347826,0,66.69999999999999,96.1,5.6,64.22764227642277,0,0,0.93,1
206041121,50,13.16,5.31181284442823,71.7391304347826,0,55.1,96.1,5.6,87.61061946902655,0,1.3368983957219251,0.86,1
206041124,28.57,13.16,5.31181284442823,71.7391304347826,0,48.50000000000001,96.1,5.6,75.67567567567568,0,2.6785714285714284,0.88,1
206041125,0,13.16,5.31181284442823,71.7391304347826,0,46.400000000000006,96.1,5.6,75,0,0,0.97,1
206051128,20,13.18,4.0178675164915,77.1428571428572,0,63.2,96.7,4.8,81.81818181818183,0,0.48367593712212814,0.96,1
206051129,28.57,13.18,4.0178675164915,77.1428571428572,14.285714285714285,72,96.7,4.8,98.1651376146789,0,0.48721071863580995,0.92,1
206051130,50,13.18,4.0178675164915,77.1428571428572,0,56.10000000000001,96.7,4.8,80.51948051948052,0,0.3080082135523614,0.92,1
206051134,40,13.18,4.0178675164915,77.1428571428572,20,57.4,96.7,4.8,93.23308270676691,0,0.8225616921269095,0.85,1
206061135,25,13.61,4.8798246391272,85.7142857142857,0,71.4,97,6.5,93.42105263157895,0,0,0.93,1
206061136,40,13.61,4.8798246391272,85.7142857142857,0,62.2,97,6.5,84.29752066115702,0,0,0.9,1
206061138,0,13.61,4.8798246391272,85.7142857142857,0,62,97,6.5,75,0,0,0.97,1
206071139,33.33,12.53,3.45201420518717,54.2857142857143,0,45.2,96.7,5.4,102.38095238095238,0,1.2853470437017995,0.92,1
206071140,0,12.53,3.45201420518717,54.2857142857143,0,69.4,96.7,5.4,92,0,0,0.93,1
206071141,0,12.53,3.45201420518717,54.2857142857143,0,51.1,96.7,5.4,81.53846153846153,0,1.643192488262911,0.51,1
206071142,20,12.53,3.45201420518717,54.2857142857143,0,50,96.7,5.4,73.75,0,0.5660377358490566,0.61,1
206071143,16.67,12.53,3.45201420518717,54.2857142857143,0,73.4,96.7,5.4,90.47619047619048,0,0.48465266558966075,0.89,1
206071145,40,12.53,3.45201420518717,54.2857142857143,0,69.29999999999998,96.7,5.4,91.58878504672897,0,0.6349206349206349,0.96,1
207011146,57.14,13.11,3.60551227861223,74,0,75.9,95.6,5.8,102.53164556962024,0,0,0.92,1
207011147,40,13.11,3.60551227861223,74,0,69.2,95.6,5.8,73.68421052631578,0,0.4405286343612335,0.91,1
207011148,28.57,13.11,3.60551227861223,74,0,59.5,95.6,5.8,85.71428571428571,0,1.2304250559284116,0.91,1
207011149,55.56,13.11,3.60551227861223,74,0,69.79999999999998,95.6,5.8,89.00523560209425,0,0.37002775208140615,0.97,1
207011150,28.57,13.11,3.60551227861223,74,0,69,95.6,5.8,70.05076142131979,0,0.2952755905511811,0.99,1
207011152,28.57,13.11,3.60551227861223,74,0,64.6,95.6,5.8,74.28571428571429,0,0,0.95,1
207011154,66.67,13.11,3.60551227861223,74,33.33333333333333,62.3,95.6,5.8,78.68852459016394,0,0,0.93,1
207011155,33.33,13.11,3.60551227861223,74,0,69.29999999999998,95.6,5.8,80.46875,0,0.5797101449275363,0.98,1
207021156,44.44,11.77,5.881524239885,22.2222222222222,0,60,94.2,5.6,86.5546218487395,0,0,0.73,3
207021157,60,11.77,5.881524239885,22.2222222222222,10,48.70000000000001,94.2,5.6,89.68253968253968,0,0.21691973969631237,0.72,3
207021159,66.67,11.77,5.881524239885,22.2222222222222,0,62.9,94.2,5.6,84.0909090909091,0,0.87527352297593,0.88,3
207021160,33.33,11.77,5.881524239885,22.2222222222222,0,68.9,94.2,5.6,93.75,0,0.4640371229698376,0.8,3
207021424,36.36,11.77,5.881524239885,22.2222222222222,0,64.6,94.2,5.6,84.472049689441,0,0.8526187576126675,0.86,3
207021425,66.67,11.77,5.881524239885,22.2222222222222,0,71,94.2,5.6,100.47169811320755,0,0,0.68,3
207031161,46.67,12.53,4.3766346053776,66.6666666666667,0,59.4,97.1,6,94.85981308411215,0,0.40355125100887806,0.84,1
207031162,33.33,12.53,4.3766346053776,66.6666666666667,0,66.39999999999999,97.1,6,85.71428571428571,0,0,0.72,1
207031163,42.86,12.53,4.3766346053776,66.6666666666667,0,62.2,97.1,6,88.29787234042553,0,0.4935834155972359,0.71,1
207031164,50,12.53,4.3766346053776,66.6666666666667,10,54.79999999999999,97.1,6,79.24528301886792,0,0.27752081406105455,0.8,1
207031165,57.14,12.53,4.3766346053776,66.6666666666667,0,55.1,97.1,6,93.93939393939394,0,0.7220216606498195,0.68,1
207031166,40,12.53,4.3766346053776,66.6666666666667,0,65.3,97.1,6,89.7196261682243,0,0,0.66,1
207031167,50,12.53,4.3766346053776,66.6666666666667,16.666666666666664,68.19999999999999,97.1,6,82.82828282828282,0,0.9689922480620154,0.96,1
208011168,37.5,12.82,1.92259802509345,71.4285714285715,12.5,66.69999999999999,94.7,4.9,81.35593220338984,0,0,0.97,1
208011169,42.86,12.82,1.92259802509345,71.4285714285715,0,66.69999999999999,94.7,4.9,85.20710059171599,0,0.365296803652968,0.97,1
208011170,57.14,12.82,1.92259802509345,71.4285714285715,0,75.5,94.7,4.9,84.35754189944134,0,0.3205128205128205,0.95,1
208011171,81.82,12.82,1.92259802509345,71.4285714285715,9.090909090909092,76.8,94.7,4.9,92.39766081871345,0,0.41025641025641024,0.85,1
208011172,33.33,12.82,1.92259802509345,71.4285714285715,16.666666666666664,73.3,94.7,4.9,91.57303370786516,0,0,0.91,1
208011173,44.44,12.82,1.92259802509345,71.4285714285715,0,71.8,94.7,4.9,69.93464052287581,0,1.0550996483001172,0.95,1
208021174,25,13,3.51925048463299,61.9047619047619,0,64.8,94.7,5.9,91.11969111969111,0,0.47457627118644063,0.86,1
